sysyear,cowcode,country,year,length,scope,regionnum,simjacc,year2,cowcode2,country2,regionnum2,sysyear2,length2,scope2,samereg,la,meno,easteur,sahara,scopediff,lengthdiff,yeardiff
1991,360,Romania,2014,14663,40,1,63.82978,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,3,0.791,0.06
1984,404,Guinea-Bissau,2014,7820,40,7,60.41667,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,3,0.1067,0.13
1992,368,Lithuania,2014,12214,46,1,69.38776,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,0.5461,0.05
2014,651,Egypt,2014,22626,54,4,59.64912,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,17,1.5873,0.17
1986,450,Liberia,2014,11667,42,7,61.22449,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,5,0.4914,0.11
2006,790,Nepal,2014,32753,49,6,68.62746,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,12,2.6,0.09
1994,702,Tajikistan,2014,7917,44,1,76.08696,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,7,0.1164,0.03
1995,705,Kazakhstan,2014,13482,39,1,72.72727,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,0.6729,0.02
1852,920,New Zealand,2014,48438,17,5,31.70732,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,20,4.1685,1.45
1953,390,Denmark,2014,6221,37,8,57.44681,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,0,0.0532,0.44
2006,345,Yugoslavia (Serbia),2014,19891,45,1,70.83333,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,1.3138,0.09
1215,200,United Kingdom,2014,54408,30,8,45.65218,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,7,4.7655,7.82
2008,781,Maldives,2014,23991,43,6,63.2653,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,1.7238,0.11
1992,712,Mongolia,2014,8250,39,2,72.72727,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,0.1497,0.05
1977,510,Tanzania/Tanganyika,2014,35651,40,7,71.11111,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,3,2.8898,0.2
1995,500,Uganda,2014,49448,48,7,63.46154,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,11,4.2695,0.02
1971,696,United Arab Emirates,2014,11557,33,4,55.55556,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,0.4804,0.26
2001,433,Senegal,2014,10866,37,7,57.44681,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,0,0.4113,0.04
1978,54,Dominica,2014,36080,37,3,68.18182,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,0,2.9327,0.19
1993,365,Russia (Soviet Union),2014,12908,45,1,60.78432,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,0.6155,0.04
2012,520,Somalia,2014,,45,7,54.71698,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,8,,0.15
1991,344,Croatia,2014,10898,41,1,65.95744,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,0.4145,0.06
1981,987,"Micronesia, Fed. Sts.",2014,5271,31,5,61.90476,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,0.1482,0.16
1959,835,Brunei,2014,13869,23,2,39.53489,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,14,0.7116,0.38
1999,475,Nigeria,2014,66263,44,7,62,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,7,5.951,0.02
1992,690,Kuwait,2014,8197,36,4,62.22223,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,1,0.1444,0.05
1963,830,Singapore,2014,40076,35,2,60,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,3.3323,0.34
1814,385,Norway,2014,7307,36,8,52.08333,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,1,0.0554,1.83
1962,990,Samoa,2014,19611,24,5,48.78049,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,13,1.2858,0.35
2002,770,Pakistan,2014,56240,45,6,64,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,4.9487,0.05
2008,130,Ecuador,2014,54555,55,3,64.28571,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,18,4.7802,0.11
1994,553,Malawi,2014,33422,47,7,68,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,10,2.6669,0.03
1988,140,Brazil,2014,64488,49,3,65.38461,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,12,5.7735,0.09
1831,211,Belgium,2014,16119,41,8,62.5,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,0.9366,1.66
1992,432,Mali,2014,7503,37,7,57.44681,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,0,0.075,0.05
1972,731,"Korea, People'S Republic Of",2014,7364,35,2,67.44186,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,0.0611,0.25
2008,760,Bhutan,2014,13632,45,6,74.46808,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,0.6879,0.11
1867,20,Canada,2014,19565,28,8,51.16279,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,1.2812,1.3
1996,698,Oman,2014,7233,39,4,65.21739,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,0.048,0.01
2010,703,Kyrgyz Republic,2014,14327,50,1,74,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,13,0.7574,0.13
2000,437,Cote D'Ivoire,2014,7897,34,7,57.77778,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,3,0.1144,0.03
2005,516,Burundi,2014,17574,46,7,59.61539,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,9,1.0821,0.08
1996,560,South Africa,2014,43062,45,7,70.83333,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,8,3.6309,0.01
1994,359,Moldova,2014,12818,43,1,70.21276,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,0.6065,0.03
2012,652,Syria,2014,8154,44,4,62,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,7,0.1401,0.15
1981,80,Belize,2014,39629,33,3,55.55556,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,3.2876,0.16
2008,347,Kosovo,2014,19782,46,,72.91667,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,1.3029,0.11
1946,740,Japan,2014,4998,24,2,56.41026,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,13,0.1755,0.51
1964,338,Malta,2014,31820,33,8,59.09091,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,2.5067,0.33
1975,403,Sao Tome And Principe,2014,7988,36,7,69.76744,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,1,0.1235,0.22
1981,986,Palau,2014,7982,34,5,65.11628,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,3,0.1229,0.16
2008,701,Turkmenistan,2014,5735,35,1,71.42857,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,0.1018,0.11
2003,517,Rwanda,2014,16940,44,7,62,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,7,1.0187,0.06
1992,150,Paraguay,2014,25461,43,3,73.91304,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,1.8708,0.05
1985,165,Uruguay,2014,29911,46,3,69.38776,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,2.3158,0.12
1994,530,Ethiopia,2014,13630,44,7,62,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,7,0.6877,0.03
1999,101,Venezuela,2014,37344,46,3,62.7451,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,3.0591,0.02
1958,666,Israel,2014,17053,27,4,52.38095,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,10,1.03,0.39
2007,341,Montenegro,2014,11572,45,1,70.83333,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,0.4819,0.1
1996,420,Gambia,2014,43465,51,7,62.96296,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,14,3.6712,0.01
1789,2,United States Of America,2014,7762,34,8,51.06383,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,3,0.1009,2.08
1948,732,"Korea, Republic Of",2014,9059,46,2,66,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,0.2306,0.49
1995,371,Armenia,2014,13786,46,1,69.38776,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,0.7033,0.02
2008,775,Myanmar (Burma),2014,40492,42,2,68.08511,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,5,3.3739,0.11
1991,678,Yemen (Arab Republic Of Yemen),2014,9790,38,4,70.45454,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,1,0.3037,0.06
1991,367,Latvia,2014,4917,36,1,65.9091,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,1,0.1836,0.06
2011,310,Hungary,2014,15247,48,1,63.46154,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,11,0.8494,0.14
1974,380,Sweden,2014,13635,43,8,60,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,0.6882,0.23
1991,349,Slovenia,2014,11406,43,1,66.66667,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,0.4653,0.06
1978,940,Solomon Islands,2014,31836,29,5,57.14286,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,2.5083,0.19
2010,42,Dominican Republic,2014,29710,49,3,68.62746,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,12,2.2957,0.13
2010,580,Madagascar (Malagasy),2014,15759,42,7,54.90196,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,5,0.9006,0.13
1995,373,Azerbaijan,2014,17354,44,1,72.34042,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,7,1.0601,0.02
1972,95,Panama,2014,26097,41,3,65.95744,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,1.9344,0.25
1982,640,Turkey/Ottoman Empire,2014,29727,48,4,66.66667,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,11,2.2974,0.15
1990,434,Benin,2014,11386,39,7,52,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,2,0.4633,0.07
1966,53,Barbados,2014,34144,28,3,51.16279,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,9,2.7391,0.31
1999,225,Switzerland,2014,16484,44,8,55.76923,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,7,0.9731,0.02
2002,692,Bahrain,2014,10806,40,4,67.3913,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,3,0.4053,0.05
1975,350,Greece,2014,26989,51,8,60,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,14,2.0236,0.22
1921,223,Liechtenstein,2014,9513,32,8,60.46511,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,5,0.276,0.76
1992,670,Saudi Arabia,2014,6335,34,4,57.77778,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,3,0.0418,0.05
2003,694,Qatar,2014,6848,35,4,67.44186,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,2,0.0095,0.06
1949,260,German Federal Republic,2014,27379,50,8,61.11111,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,13,2.0626,0.48
2010,438,Guinea,2014,12707,45,7,60.78432,2014,531,Eritrea,7,1997,6753,37,1,0,0,0,1,8,0.5954,0.13
1997,290,Poland,2014,19602,45,1,60.78432,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,8,1.2849,0
1979,983,Marshall Islands,2014,21429,31,5,65.85366,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,6,1.4676,0.18
1926,660,Lebanon,2014,6296,33,4,55.55556,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,4,0.0457,0.71
1991,100,Colombia,2014,46902,53,3,66.66667,2014,531,Eritrea,7,1997,6753,37,0,0,0,0,0,16,4.0149,0.06
1993,316,Czech Republic,2014,14580,42,1,42.85714,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,14,1.9564,0.27
1991,360,Romania,2014,14663,40,1,38.77551,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,1.9481,0.25
1990,565,Namibia,2014,24198,41,7,53.33334,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,13,0.9946,0.24
1991,435,Mauritania,2014,6997,34,7,37.77778,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,6,2.7147,0.25
1968,590,Mauritius,2014,37320,33,7,56.41026,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,5,0.3176,0.02
1991,812,Laos,2014,4820,32,2,42.85714,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,4,2.9324,0.25
2009,145,Bolivia,2014,39375,52,3,42.85714,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,24,0.5231,0.43
1993,591,Seychelles,2014,39729,44,7,53.19149,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,0.5585,0.27
2002,860,East Timor,2014,15307,45,2,40.38461,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,17,1.8837,0.36
1986,450,Liberia,2014,11667,42,7,48.93617,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,14,2.2477,0.2
1831,211,Belgium,2014,16119,41,8,38,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,13,1.8025,1.35
1999,375,Finland,2014,12640,43,8,47.91666,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,15,2.1504,0.33
1985,165,Uruguay,2014,29911,46,3,45.09804,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,18,0.4233,0.19
1991,551,Zambia,2014,30696,44,7,56.52174,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,0.3448,0.25
1966,571,Botswana,2014,30713,30,7,52.63158,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,2,0.3431,0
1972,731,"Korea, People'S Republic Of",2014,7364,35,2,36.95652,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,7,2.678,0.06
2008,781,Maldives,2014,23991,43,6,47.91666,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,15,1.0153,0.42
1962,51,Jamaica,2014,38048,28,3,55.55556,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,0,0.3904,0.04
1999,101,Venezuela,2014,37344,46,3,42.30769,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,18,0.32,0.33
1996,560,South Africa,2014,43062,45,7,48.97959,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,17,0.8918,0.3
1980,402,Cape Verde,2014,32132,53,7,47.27273,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,25,0.2012,0.14
2001,581,Comoros,2014,6185,31,7,37.2093,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,3,2.7959,0.35
1991,343,Macedonia (Former Yugoslav Republic Of),2014,13486,42,1,45.83334,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,14,2.0658,0.25
1995,373,Azerbaijan,2014,17354,44,1,46.93878,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,1.679,0.29
1972,471,Cameroon,2014,8444,32,7,39.53489,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,4,2.57,0.06
1986,771,Bangladesh,2014,27643,44,6,53.19149,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,0.6501,0.2
2014,651,Egypt,2014,22626,54,4,38.98305,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,26,1.1518,0.48
1995,346,Bosnia-Herzegovina,2014,5454,29,1,35.71429,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,1,2.869,0.29
1995,705,Kazakhstan,2014,13482,39,1,48.88889,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,11,2.0662,0.29
1992,690,Kuwait,2014,8197,36,4,33.33334,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,8,2.5947,0.26
1947,713,Taiwan,2014,11558,35,2,34.04255,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,7,2.2586,0.19
1993,135,Peru,2014,19216,49,3,48.07692,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,21,1.4928,0.27
2014,616,Tunisia,2014,9508,49,4,40,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,21,2.4636,0.48
1985,90,Guatemala,2014,28692,41,3,43.75,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,13,0.5452,0.19
1992,712,Mongolia,2014,8250,39,2,48.88889,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,11,2.5894,0.26
1982,91,Honduras,2014,23434,48,3,49.01961,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,20,1.071,0.16
1958,220,France,2014,10180,35,8,40,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,7,2.3964,0.08
1937,205,Ireland,2014,16007,39,8,45.65218,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,11,1.8137,0.29
1977,510,Tanzania/Tanganyika,2014,35651,40,7,61.90476,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,0.1507,0.11
1978,230,Spain,2014,17608,44,8,41.17647,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,1.6536,0.12
1957,820,Malaysia,2014,64080,41,2,56.81818,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,13,2.9936,0.09
1946,740,Japan,2014,4998,24,2,36.84211,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,4,2.9146,0.2
1867,20,Canada,2014,19565,28,8,43.58974,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,0,1.4579,0.99
2005,625,Sudan,2014,26644,49,7,50.9804,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,21,0.75,0.39
1992,317,Slovakia,2014,18402,47,1,47.05882,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,19,1.5742,0.26
2011,620,Libya,2014,24924,49,4,37.5,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,21,0.922,0.45
1975,910,Papua New Guinea,2014,58490,32,5,46.34146,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,4,2.4346,0.09
2012,652,Syria,2014,8154,44,4,50,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,2.599,0.46
1944,395,Iceland,2014,8345,39,8,48.88889,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,11,2.5799,0.22
2002,770,Pakistan,2014,56240,45,6,52.08333,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,17,2.2096,0.36
1983,60,St. Kitts And Nevis,2014,49643,39,3,63.41463,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,11,1.5499,0.17
1875,972,Tonga,2014,10192,29,5,42.5,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,1,2.3952,0.91
1814,385,Norway,2014,7307,36,8,36.17021,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,8,2.6837,1.52
1991,367,Latvia,2014,4917,36,1,39.13044,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,8,2.9227,0.25
1991,481,Gabon,2014,11804,46,7,39.62264,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,18,2.234,0.25
1992,368,Lithuania,2014,12214,46,1,48,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,18,2.193,0.26
2010,540,Angola,2014,27181,56,7,44.82759,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,28,0.6963,0.44
2007,341,Montenegro,2014,11572,45,1,46,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,17,2.2572,0.41
1992,461,Togo,2014,10252,40,7,33.33334,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,2.3892,0.26
2010,501,Kenya,2014,48818,57,7,46.55172,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,29,1.4674,0.44
1988,140,Brazil,2014,64488,49,3,42.59259,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,21,3.0344,0.22
2005,490,"Congo, Democratic Republic Of (Zaire)",2014,19285,49,7,48.07692,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,21,1.4859,0.39
2011,626,South Sudan,2014,27191,51,,49.05661,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,23,0.6953,0.45
1999,225,Switzerland,2014,16484,44,8,38.46154,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,1.766,0.33
1974,380,Sweden,2014,13635,43,8,42,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,15,2.0509,0.08
1981,80,Belize,2014,39629,33,3,69.44444,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,5,0.5485,0.15
1994,553,Malawi,2014,33422,47,7,56.25,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,19,0.0722,0.28
1991,411,Equatorial Guinea,2014,5575,40,7,44.68085,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,2.8569,0.25
1949,260,German Federal Republic,2014,27379,50,8,44.44445,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,22,0.6765,0.17
1996,698,Oman,2014,7233,39,4,45.65218,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,11,2.6911,0.3
2007,800,Thailand,2014,7683,41,2,43.75,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,13,2.6461,0.41
2013,482,Central African Republic,2014,9767,40,7,38.77551,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,2.4377,0.47
2008,347,Kosovo,2014,19782,46,,48,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,18,1.4362,0.42
1979,57,St. Vincent And The Grenadines,2014,34817,34,3,63.15789,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,6,0.0673,0.13
1995,372,Georgia,2014,11490,46,1,39.62264,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,18,2.2654,0.29
2005,572,Swaziland,2014,48604,45,7,55.31915,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,17,1.446,0.39
1978,56,St. Lucia,2014,38271,44,3,56.52174,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,16,0.4127,0.12
2002,692,Bahrain,2014,10806,40,4,41.66666,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,2.3338,0.36
2013,950,Fiji,2014,40773,44,5,50,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,0.6629,0.47
1973,31,Bahamas,2014,41835,33,3,79.41177,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,5,0.7691,0.07
2001,433,Senegal,2014,10866,37,7,41.30435,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,9,2.3278,0.35
2012,520,Somalia,2014,,45,7,40.38461,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,17,,0.46
1991,355,Bulgaria,2014,13641,49,1,48.07692,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,21,2.0503,0.25
1991,439,Burkina Faso (Upper Volta),2014,10030,41,7,35.29412,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,13,2.4114,0.25
1996,451,Sierra Leone,2014,44636,38,7,53.48837,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,10,1.0492,0.3
1986,973,Tuvalu,2014,34801,28,5,60,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,0,0.0657,0.2
1999,475,Nigeria,2014,66263,44,7,53.19149,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,16,3.2119,0.33
1952,663,Jordan,2014,2270,38,4,40.42553,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,10,3.1874,0.14
1978,940,Solomon Islands,2014,31836,29,5,62.85714,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,1,0.2308,0.12
1996,483,Chad,2014,11768,40,7,38.77551,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,2.2376,0.3
1981,987,"Micronesia, Fed. Sts.",2014,5271,31,5,43.90244,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,3,2.8873,0.15
1962,990,Samoa,2014,19611,24,5,57.57576,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,4,1.4533,0.04
1994,359,Moldova,2014,12818,43,1,44.89796,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,15,2.1326,0.28
1972,95,Panama,2014,26097,41,3,43.75,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,13,0.8047,0.06
1976,235,Portugal,2014,35219,53,8,39.65517,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,25,0.1075,0.1
1997,531,Eritrea,2014,6753,37,7,51.16279,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,9,2.7391,0.31
2010,436,Niger,2014,,46,7,37.03704,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,18,,0.44
1976,40,Cuba,2014,12893,38,3,46.66667,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,10,2.1251,0.1
1868,212,Luxembourg,2014,5601,37,8,41.30435,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,9,2.8543,0.98
2000,437,Cote D'Ivoire,2014,7897,34,7,34.78261,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,6,2.6247,0.34
1996,420,Gambia,2014,43465,51,7,51.92308,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,23,0.9321,0.3
1987,115,Surinam,2014,12488,40,3,51.11111,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,12,2.1656,0.21
2001,484,Congo,2014,9970,42,7,32.07547,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,14,2.4174,0.35
1980,935,Vanuatu,2014,8425,36,5,60,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,8,2.5719,0.14
1979,970,Kiribati,2014,26080,38,5,65,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,10,0.8064,0.13
1815,210,Netherlands,2014,8739,30,8,45,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,2,2.5405,1.51
1983,160,Argentina,2014,12514,45,3,52.08333,2014,53,Barbados,3,1966,34144,28,1,1,0,0,0,17,2.163,0.17
1964,338,Malta,2014,31820,33,8,52.5,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,5,0.2324,0.02
1990,434,Benin,2014,11386,39,7,45.65218,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,11,2.2758,0.24
1998,339,Albania,2014,13826,43,1,47.91666,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,15,2.0318,0.32
2010,580,Madagascar (Malagasy),2014,15759,42,7,34.61539,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,14,1.8385,0.44
1992,704,Uzbekistan,2014,7941,41,1,50,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,13,2.6203,0.26
1960,352,Cyprus,2014,37006,37,8,44.44445,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,9,0.2862,0.06
1978,780,Sri Lanka (Ceylon),2014,40085,47,6,56.25,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,19,0.5941,0.12
1987,840,Philippines,2014,21954,50,2,50,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,22,1.219,0.21
1962,221,Monaco,2014,3814,26,8,35,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,2,3.033,0.04
1945,305,Austria,2014,41366,40,8,33.33334,2014,53,Barbados,3,1966,34144,28,0,0,0,0,0,12,0.7222,0.21
